Date,Open,High,Low,Close,Volume
2023-10-21T07:00:00Z,29704.99,29723.63,29651.78,29695.8,560.64906
2023-10-21T08:00:00Z,29695.8,29719.43,29656.24,29662.3,508.21586
2023-10-21T09:00:00Z,29662.29,29866.0,29634.56,29843.42,1509.01018
2023-10-21T10:00:00Z,29843.41,29878.83,29755.72,29772.48,1138.8611
2023-10-21T11:00:00Z,29772.49,29850.1,29765.67,29804.99,1327.9955
2023-10-21T12:00:00Z,29804.99,29833.03,29744.98,29768.27,1029.79584
2023-10-21T13:00:00Z,29768.28,29798.32,29678.69,29775.48,1018.96783
2023-10-21T14:00:00Z,29775.49,29921.68,29752.76,29884.1,1621.77159
2023-10-21T15:00:00Z,29884.1,29980.0,29771.46,29937.36,1895.23623
2023-10-21T16:00:00Z,29937.37,29974.26,29846.0,29867.41,1190.57162
2023-10-21T17:00:00Z,29867.41,30180.0,29848.32,30146.68,2516.74631
2023-10-21T18:00:00Z,30146.67,30379.99,29964.41,30206.23,3650.11171
2023-10-21T19:00:00Z,30206.23,30280.0,30028.96,30145.04,1409.58472
2023-10-21T20:00:00Z,30145.03,30158.2,29931.38,30015.7,1318.03933
2023-10-21T21:00:00Z,30015.69,30057.4,29974.98,29984.31,542.37956
2023-10-21T22:00:00Z,29984.32,30033.38,29945.63,29996.65,469.22178
2023-10-21T23:00:00Z,29996.65,29996.66,29850.0,29909.8,797.61702
2023-10-22T00:00:00Z,29909.8,30009.01,29885.0,29971.78,882.92699
2023-10-22T01:00:00Z,29971.78,30075.0,29860.01,29928.73,1119.90596
2023-10-22T02:00:00Z,29928.73,29928.74,29843.2,29862.46,789.67678
2023-10-22T03:00:00Z,29862.45,29912.53,29843.49,29907.38,412.16594
2023-10-22T04:00:00Z,29907.38,29996.0,29897.8,29954.71,742.9553
2023-10-22T05:00:00Z,29954.71,30248.0,29954.7,30114.51,2378.97657
2023-10-22T06:00:00Z,30114.52,30215.09,30053.86,30078.5,1230.76393
2023-10-22T07:00:00Z,30078.5,30078.51,29640.0,29816.26,2717.43028
2023-10-22T08:00:00Z,29816.27,29882.79,29780.11,29832.09,1031.98806
2023-10-22T09:00:00Z,29832.09,29991.05,29820.0,29880.43,1046.96843
2023-10-22T10:00:00Z,29880.42,29951.15,29861.8,29898.16,526.02559
2023-10-22T11:00:00Z,29898.15,29929.92,29820.84,29909.67,721.40365
2023-10-22T12:00:00Z,29909.66,29951.94,29868.96,29895.85,679.72097
2023-10-22T13:00:00Z,29895.85,29974.46,29887.35,29945.4,557.4867
2023-10-22T14:00:00Z,29945.4,29952.78,29781.0,29875.0,1075.34299
